customer_id,age,mrr,support_tickets,login_frequency,contract_monthly,tenure_months,churned
165,44.63376129244322,181.78401531780847,2,14.523994422294688,1,20.141833046457943,0
166,39.12780926936498,188.94488997711386,0,8.511429876924808,1,6.856168387194193,0
167,43.2206015999449,129.85721524369131,2,11.38281388418456,1,1.7144748424378742,1
168,53.967929826539475,143.97543941480268,0,0.0,0,4.341914551666629,0
169,32.54611883997129,119.35516677557317,3,12.527536990589258,1,5.6020380502962634,0
170,27.462638356425103,104.87749780769224,0,15.188225325485748,1,7.145263949695407,0
171,26.104855703744768,162.39579117522538,1,14.319320755665132,1,20.981245780431703,0
172,26.841897150345616,99.05657805613603,0,24.900771757656962,0,18.710101504805948,0
173,34.228982905858956,133.41492397712548,2,17.874530204575183,1,1.042419289119557,0
174,38.41151974816644,110.1930416040305,0,17.652259265445753,1,21.10474026825625,0
175,37.766907993300194,171.98732745161038,1,6.783654827148611,0,2.8126828931454866,0
176,43.27183249036024,222.05720397065951,0,13.176789729414336,0,16.071109203578075,0
177,35.13001891877907,97.93648068786675,1,12.566685963381522,0,4.4839196689870064,0
178,49.53534077157317,75.87926068409723,3,11.06959400595996,1,1.350213951408728,1
179,32.35343166762044,145.0045245859973,2,11.000596672433268,1,18.47472604298709,0
180,62.20169166589619,150.62791183831033,0,5.959385230291881,0,11.745671618684389,0
181,41.25667347765006,158.74637227029191,1,8.620733976593357,1,14.77843780615666,0
182,26.428424435837172,132.1471793906262,2,19.370467013824744,1,10.783119432341556,0
183,24.291075019388877,141.97442804698272,1,14.285426540034088,0,2.544952837680369,0
184,39.824724152431855,164.70041642162408,1,12.46798790862833,0,18.011217824600415,0
185,32.76537214674149,191.61723570579355,1,14.97294332673646,0,19.86807578688301,0
186,42.14000494092092,71.79804918726869,0,20.836953393505755,0,1.9526724910401057,0
187,39.73237624573545,135.2424224387415,1,15.021052604378928,0,9.641495530630605,0
188,34.271710873431275,158.55235175764253,0,17.70187065465519,0,13.81828035261368,0
189,26.53206281931595,113.28095581557056,0,10.766975788058712,1,14.919218723639098,0
190,19.851527753141355,219.246785270692,2,11.906850246266405,0,14.297517646249872,0
191,30.53485047932979,124.58360479085052,1,16.769884425318377,1,16.937635039748976,0
192,43.56398794323472,148.34829251970868,2,24.46326854168557,1,23.236772655649027,0
193,37.14093744130204,172.24088387369164,2,22.14887429757437,1,9.983489985960354,0
194,22.54261221288012,126.34860844792422,1,17.914140347280693,1,13.802342039978555,0
195,36.73180925851182,76.13707808782331,2,15.75716880080359,1,17.078808477671977,0
196,38.85317379728837,132.85381892333868,0,22.005346778135856,1,14.625747907789515,0
197,26.16142563798867,191.1776222370816,0,18.97339161522562,1,9.895273690211178,0
198,36.53725105945528,136.52419492859445,5,3.531689888146694,1,15.353823622846006,0
199,35.58208718446,116.14262794164085,0,9.730345760723889,1,15.952565200123711,0
200,23.57029702169377,187.02688838010886,0,16.690701626789657,1,14.454274932505745,0
201,38.577873603482836,136.7690041590779,1,6.065162172245138,1,5.7175451973045295,0
202,40.60784526368234,129.5935674539913,0,10.51205497621569,0,12.637571237505934,0
203,45.830512431752766,155.9782435865324,0,11.50092528171013,1,21.340206624496112,0
204,45.53802052034903,180.8300083847515,0,13.719170468770832,1,20.977843194741602,0
205,21.22330632042909,245.26854126930183,1,13.562848958868962,1,18.268122274908254,0
206,25.621749600848773,183.0894443062969,2,13.554397864165866,0,17.035496832056175,0
207,40.1503526720866,196.39359865553376,0,19.126537586201568,0,4.5254201684903705,0
208,40.13785950912209,129.76135204048578,1,13.673880672747329,1,11.567687283602332,0
209,40.150476863060476,108.96527576122095,1,13.07684933964383,0,3.5518801241923645,0
210,73.52731490654722,152.49325398476492,2,8.254139479282419,0,19.797542341628453,0
211,40.70890510693167,154.28679661038385,1,20.121731009929125,0,7.693993748114276,0
212,46.35565640180599,106.8594903454161,1,11.64251243026257,1,18.63791487772916,0
213,44.54001763493203,142.9882188038395,3,9.564848359993624,0,19.735314504704764,0
214,41.51391251305798,165.97270406876524,1,16.065452874344857,1,21.52741024046544,0
215,31.847307553596544,164.4157358007232,0,11.165293688084686,0,18.338091805218557,0
216,42.589692204932675,170.1715141353709,0,12.37023630102853,0,13.98876701166977,0
217,27.27174785462428,161.6385892054977,0,16.292300871595344,0,14.758253038714013,0
218,32.63181393259991,129.71965362919778,2,13.367586881102218,1,8.373392366920243,0
219,30.146364521708964,129.44397493404628,5,26.55804687650317,0,5.070912401980242,0
220,35.81874139386323,102.04194408024496,4,14.62585728340401,1,4.004632710946943,0
221,58.146585666735085,221.3910015674038,1,18.08919109439611,1,5.186540985685744,0
222,18.0,150.53801458477173,0,5.291529762535275,1,22.48089341026549,0
223,41.86260190374514,141.00587776820592,3,10.696754340426349,0,4.781964846615727,0
224,18.872841288103483,112.84831674190164,3,9.565431525416438,1,17.645961233356648,0
225,30.280681342105666,267.42631609311115,2,10.228101383486855,1,5.246456496238667,0
226,45.889505969673664,107.06687871108417,0,17.077689969185013,1,19.807907706927715,1
227,35.64280019095463,132.84608297575707,1,20.177825338887047,0,9.431444315941041,0
228,24.222552220706937,166.63347345144243,1,16.723152523172555,0,10.479137867668607,0
229,27.846962907400318,174.00851862977112,2,13.866776882168455,0,10.303766311989538,0
230,41.79597748934676,188.31728220862738,4,11.845724806437904,1,19.778561233384796,0
231,27.696333682828634,222.30434031077053,1,20.567998755932546,0,6.020682069068519,0
232,37.16458589581975,170.2463062184285,1,25.35627727077431,0,20.113568925829473,0
233,35.45571839903814,107.7587680013333,1,15.675278523918454,0,16.112353652167865,0
234,28.48399652394183,139.72219499512875,2,19.696815320357864,0,6.066443859329274,0
235,56.439440893253256,162.3132949005554,2,16.716851748977376,0,2.5043735543409458,0
236,41.33919022318011,232.72904166023295,3,18.777524532327945,0,18.82482845309605,0
237,18.0,94.08778086302812,0,9.177266109449418,1,6.036150053772295,0
238,36.86454314769428,198.1030602090091,0,12.55931859928938,1,21.448537083625087,0
239,28.38213535231612,157.19657478185667,3,16.97734720022792,0,3.9850613793889993,0
240,43.52433334796224,183.51322140917924,0,21.062454720409896,1,15.17638499057255,0
241,27.074792615672994,145.9202113345627,2,10.909328891811626,0,16.919873055594756,0
242,33.85263558533101,116.30269479494694,1,4.833504444799367,1,13.263328870870883,1
243,40.049872789804574,180.03491117605327,1,12.508677867793754,1,8.268685733413852,0
244,43.657551941701215,176.17724108422485,1,20.05065357174125,1,21.13704103407077,0
245,22.997035929442237,188.88227862958888,1,7.0805220445607535,0,18.705522285221186,0
246,31.654987641590516,149.46781458485458,0,9.11540053934208,0,12.734745857289457,0
247,30.25054688839044,126.00711906720602,2,15.77959293025556,1,14.875739642584321,0
248,28.46670767426288,87.64852019904635,3,14.42014373619268,1,14.026538219789593,0
249,52.65454240281097,182.77493072557627,3,17.972332407766135,1,22.77406727894478,0
250,39.049817109609556,166.95557929775944,1,8.856366197772104,1,21.617504445923654,0
251,22.391160456649548,111.36869468544162,2,13.375107029156661,1,6.416437558589611,0
252,44.17861947054776,128.45705306813502,2,20.97592701201549,0,7.043474887446037,0
253,56.22156197012633,131.32964752194238,2,9.03551903181608,0,23.573075659045944,0
254,45.32465260551147,90.68062272070327,1,22.384561481551344,1,6.44089614491598,0
255,19.806300340459867,117.29270413579465,3,9.662915070556556,1,22.93002446309969,0
256,30.157659271337486,104.64678572774584,1,19.246907886888053,0,15.944335217225138,0
257,47.669111491866225,133.50083952448253,1,13.135207448934372,0,2.1525170979445543,0
258,27.923305343812192,120.4521000668175,1,9.275458711805117,0,8.721725587599174,0
259,39.43819428146229,84.91980316533005,1,12.515504764237008,1,11.951543653996508,0
260,42.74634053429337,230.90360922277927,3,17.72464594089497,1,20.16113650336039,0
261,25.73069528421917,200.10162924116923,1,14.965730025492546,1,8.557464505333087,0
262,34.404746439382,118.83922313920058,3,20.59234705721672,0,8.143301178864569,0
263,18.0,160.8968558661444,4,22.178700304674408,0,22.166054957659274,0
264,24.756123586657104,166.6986035928518,1,9.084846673410748,1,2.8177899442269903,0
265,32.4743184860684,197.64343419093908,2,8.718654275448277,0,13.684987938444893,0
266,22.522168180351507,117.25579893359685,0,8.476031131895791,1,12.597503206506376,0
267,51.32411303931635,193.68427135929704,3,10.504019519759904,0,2.318699485117739,0
268,20.698586220393672,128.0837878317226,1,20.521072604098723,1,3.0184620719441444,0
269,30.59955513303016,96.56550383325546,2,17.801809753333675,1,9.785250958494107,0
270,36.30740577286091,178.9654623725799,1,12.274862135387842,1,4.085708044929962,0
271,49.412732890661154,201.63033696489714,2,14.944487046885829,1,11.995653802300685,0
272,20.641378488205607,253.5163589412274,1,22.021527525829693,0,15.004444364365124,0
273,46.63163752154959,102.01098939639147,4,24.540054254895598,1,16.902123743568467,0
274,35.10233061019587,177.95678740323154,1,16.29692166721401,0,13.568811516177584,0
275,25.18491348952049,133.60795024825867,1,1.7035940797630076,1,9.732180365546187,0
276,39.62103474263271,181.33434842096125,1,16.486435473799865,1,3.9844484119066177,0
277,36.9905969557347,91.18041795074998,2,19.673740647706737,0,6.692164540562783,0
278,28.997831228412053,99.48920897205744,0,16.123161579280374,0,10.646698571364631,0
279,35.69802084990019,118.96500707334064,1,18.63257459367392,1,22.25463311825291,0
280,31.1468640313824,153.15856182672337,2,16.785326872301923,0,5.659813367471086,0
281,36.13517345251248,124.35674933846579,1,8.826772912590673,0,10.506917311451074,0
282,41.62130674521047,176.36217375653678,1,10.568807833182685,1,17.843103719603246,0
283,50.86016816145352,191.07578473031657,3,13.394239064349218,0,17.219677096043576,0
284,22.62184501173151,173.98310164981422,1,20.32707389119176,1,23.208629672900692,0
285,56.330333746562665,214.75150558643472,1,11.170579658396896,1,5.39072982363251,0
286,18.0,166.6330651782137,1,17.279513165838235,0,1.3799510667991224,0
287,33.482149049644164,101.32413158639332,4,16.518462969605984,1,2.383802019387731,1
288,40.883172064845766,204.5350605415336,0,22.93098632539565,1,4.442930087102469,0
289,37.809918677350325,125.7937505757601,2,14.791601109352927,1,13.614788204820643,0
290,28.773004801794063,186.4167399874228,4,6.226207908618708,0,21.671918270755373,0
291,32.918777496427246,212.94936866220425,0,18.23435232448389,0,16.829217158368486,0
292,30.069990653411672,168.26752042921598,2,25.69027605817002,1,4.123373696052873,0
293,29.106352430557884,90.15364747341401,1,18.56191672433228,0,3.670070561096211,0
294,43.496020970210246,113.27151333960833,0,11.061692040947964,1,21.963345705334824,0
295,38.57015485965047,202.90977867540542,1,9.590270604105177,0,12.215019647525208,0
296,28.07090404739346,143.23509257428734,0,10.235155832462974,0,22.244478815753837,0
297,43.995998754332504,153.18294139768665,1,25.01655940191023,0,17.933007457489378,0
298,38.072995208766095,180.35297664654436,1,13.36336279739282,1,23.847014594614222,0
299,43.1286211883896,177.85291448321294,0,11.686783030859862,0,21.038238081202387,0
300,41.29628841923612,161.15199249541843,2,14.207816779363833,1,10.526880422021518,0
301,26.710049890779278,141.65326515118136,0,13.415464756971492,0,18.43924003368658,0
302,29.398189598030307,137.49326217070572,3,22.838251798937517,1,11.838247848358735,0
303,42.472936051232615,184.31595301165373,1,9.927612544918485,1,6.3606627412796355,0
304,41.10370265433465,172.14278124271172,2,20.903216158302236,1,6.543672951396268,0
305,34.79098406035852,139.7079999752884,1,15.610460482255423,1,10.138409322621712,0
306,36.17327383308782,193.28449251972563,0,21.035132567138426,1,3.5637231982800337,0
307,47.77664895788425,144.83863539480865,0,22.913095218670257,0,5.088624552438809,0
308,29.084286111641703,115.93351302662427,0,15.423988169565476,1,12.513999725562277,0
309,40.470973811700375,119.6411720438662,2,13.424681952004171,1,22.940216979321537,0
310,32.97807347566106,110.85036654760935,4,15.330894159325515,1,14.286785866396178,0
311,32.8231879677278,139.10359933585252,4,14.52614663997434,0,10.395425231324515,0
312,45.9877685198719,199.34897113344772,1,6.71516772130636,1,6.58210735699394,0
313,43.2541634898803,117.79619275877965,1,22.762401868925366,1,5.505730008248134,0
314,43.135096360006386,157.5390304407241,2,16.228925086905953,1,16.1433616757146,0
315,48.05478807154329,123.73242617490348,2,9.18450407474473,0,20.51148230069815,0
316,35.21003841632759,139.5876383491425,3,4.6623833990079575,1,8.944157696127151,1
317,41.81952971294964,89.59835152058992,3,3.362003835348254,1,0.47849695263550346,1
318,31.89733243406544,141.17847083373852,2,18.852402183437516,0,17.254715508727898,0
319,38.24166352488442,142.25178480780153,1,11.905112157964524,1,2.3407982262782436,0
320,33.698569456323156,171.61151776142782,3,12.725496659474333,1,9.07063209103222,0
321,35.96995964992718,158.93123653021482,2,17.44077132269412,1,17.784316464528505,0
322,40.95157025436914,102.06431500191819,0,12.419759219491109,0,16.74623760994325,0
323,26.817793167665275,193.36792976174172,3,17.732622080267568,1,2.2269976615701017,0
324,55.92387275685461,158.41212160887983,2,15.476320321883577,1,6.4698254625883145,0
325,24.93982618500298,157.93574068709947,3,14.579352084253818,1,16.63901593223503,0
326,22.85811387212268,149.63270586459444,1,7.136247971542556,0,7.242568974185804,0
327,46.581108735000676,129.2897021111112,1,10.901343217805703,1,19.731436760559916,0
328,42.91662693962936,158.71209358994903,1,18.012676827934328,1,1.678611761580665,0
329,41.24119817052155,169.0235374371433,0,11.589890925679743,0,5.377981673749236,0
330,41.2834550926428,80.1241723461778,0,21.026847778922452,0,7.470198541162838,0
331,34.87753227153085,128.44956650615617,3,26.73200661996699,0,22.28166620063203,0
332,26.027456285141685,139.80212118385643,0,18.281926504206613,1,19.31533599652531,0
333,35.75804558193726,160.24682422777113,1,22.464159456825787,1,21.335336990174305,0
334,28.228382884878883,197.73244023708503,4,18.60363619148034,1,11.13102038507761,0
335,44.75119733417751,119.1303674161287,2,12.328689886639062,0,19.918928099357657,0
336,33.52942618497861,130.0815261272863,1,16.000758324037122,0,20.63035215247522,0
337,26.745028032074885,129.498635574138,3,25.06660473048721,0,10.199006949124993,0
338,31.786141583470066,117.93889639581835,2,12.382231286862744,1,23.872622498117813,0
339,39.12931454275624,136.1125401955095,1,9.80336350560963,0,20.57848847196499,0
340,29.36275447196025,180.83208879951886,0,9.329027884423652,0,23.40423028113014,0
341,26.777796044335687,107.84658018542618,0,13.912353080832254,0,20.929433498838808,0
342,37.436872114919126,167.11257580611613,3,9.98263955678469,0,18.852683725878983,0
343,37.44966571108723,81.92391079926658,3,23.370097137186185,0,22.708409089684555,0
344,29.9305682462887,127.54648014231176,1,16.08178267295644,1,10.655842625445572,0
345,30.28961694381677,136.82042799128055,3,19.858631548802514,1,19.01666897042784,0
346,37.32049937357636,216.99438691656258,1,13.506673047101508,1,5.896497736070519,0
347,20.519156585026757,139.0079078098925,1,9.299014011219409,1,17.85425865858477,0
348,20.925362256234447,61.95026106196326,4,8.453030272833614,1,19.063125510205033,0
